cfips,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,county,state,K-means_Silhouette,K-means_Elbow
39011,2.3376098,2.3896208,2.4098475,2.3636153,2.378063,2.4438097,2.4034162,2.4236128,2.414957,2.4466949,2.4668918,2.5217116,2.5534494,2.5707607,2.5765314,2.5765314,2.5649903,2.56144,2.4518287,2.4518287,2.4518287,2.4402907,2.4806738,2.4950964,2.5181723,2.4864428,2.4950964,2.5037498,2.5181723,2.5400028,2.5717168,2.5861323,2.5774832,2.5601845,2.6437941,2.6812744,2.6697419,2.6841574,2.6899235,2.7101052,2.7072222,,,,,,,78,35,0,0
39013,1.6453513,1.6040379,1.5914643,1.5986493,1.5878718,1.5875593,1.5568906,1.5713229,1.6055998,1.5803431,1.6110119,1.6218362,1.6236402,1.5983835,1.576735,1.5532825,1.5532825,1.5617914,1.6198372,1.6688131,1.6869525,1.6706271,1.6452321,1.6180232,1.6307206,1.6325346,1.6343485,1.6760689,1.7087195,1.7250201,1.7286748,1.7432936,1.714056,1.6884731,1.6921278,1.7104013,1.7049192,1.7104013,1.7122287,1.7122287,1.7177107,,,,,,,130,35,0,3
39015,1.7460884,1.8115295,1.8145041,1.8145041,1.8145041,1.816287,1.8013995,1.7626917,1.7894894,1.7865118,1.7924669,1.8073545,1.8371297,1.822242,1.8192645,1.8013995,1.822242,1.7939091,1.4690983,1.4810179,1.4959176,1.5078372,1.4988974,1.5018773,1.4869778,1.4959176,1.4988974,1.5197568,1.5227368,1.5244901,1.5215126,1.51258,1.5244901,1.5155575,1.5096025,1.5364002,1.5096025,1.51258,1.518535,1.5244901,1.5393777,,,,,,,213,35,0,0
39017,4.358366,4.3268371,4.2084279,4.2508173,4.2483649,4.2051015,4.1724796,4.1714387,4.226965,4.2450113,4.2509108,4.2783275,4.3137255,4.2953324,4.3230958,4.3192782,4.3220544,4.2776122,4.278646,4.3144794,4.3375645,4.3599601,4.3520355,4.372364,4.3837342,4.3637505,4.3799443,4.3957939,4.4095759,4.372149,4.3584709,4.3752265,4.3553934,4.3184633,4.3044434,4.3574452,4.3506064,4.3451352,4.3605227,4.3694134,4.3854852,,,,,,,235,35,0,6
39019,1.4745369,1.5473536,1.5473536,1.5382515,1.5337005,1.5127206,1.4943846,1.5356406,1.5264726,1.5493926,1.5677286,1.5356406,1.5539767,1.5539767,1.5631447,1.5677286,1.5631447,1.5768787,1.4936416,1.5352601,1.5491329,1.5583816,1.5537572,1.5630058,1.5630058,1.5768787,1.5583816,1.5815029,1.5768787,1.5923715,1.5923715,1.5831134,1.5877424,1.5877424,1.5877424,1.5044206,1.5044206,1.5321946,1.5831134,1.5645975,1.5692265,,,,,,,272,35,1,6
39021,2.5019963,2.5751929,2.60181,2.5785201,2.5286133,2.5497823,2.5032413,2.546458,2.5497823,2.5730526,2.5664041,2.592999,2.6229181,2.5797014,2.5664041,2.5564311,2.5697284,2.5693798,2.4365954,2.4266365,2.406719,2.4033992,2.3934405,2.4000797,2.423317,2.4531934,2.4498739,2.4199975,2.4531934,2.4278758,2.4378126,2.4378126,2.4510615,2.4477494,2.4676228,2.5173066,2.5139942,2.5471168,2.5471168,2.5570533,2.5537412,,,,,,,297,35,0,3
39023,2.5059516,2.4983029,2.4868298,2.4562342,2.4524097,2.4280996,2.4089582,2.4204431,2.4615974,2.4864814,2.4769106,2.5037086,2.4989233,2.494138,2.4874384,2.4596832,2.470211,2.4628983,2.4791963,2.483031,2.5002875,2.4849484,2.4648159,2.4590635,2.4600222,2.435096,2.4197569,2.4389307,2.4667332,2.4731998,2.4827969,2.496233,2.5115886,2.5096691,2.5077498,2.5394206,2.5250247,2.5269442,2.5279038,2.548058,2.5624537,,,,,,,347,35,0,3
39025,3.6318369,3.4348714,3.5700819,3.4335713,3.4062691,3.3672116,3.2944314,3.2821939,3.3330758,3.3073127,3.3163297,3.3118212,3.3311434,3.3466012,3.3601267,3.3498216,3.3169739,3.2780817,3.2602105,3.2774434,3.3163769,3.3208449,3.3559489,3.3591402,3.3629696,3.3399925,3.3521194,3.3980737,3.4095623,3.4002085,3.426748,3.5404885,3.5348015,3.4886734,3.4874096,3.5581815,3.5499668,3.5455437,3.5575495,3.55439,3.5619729,,,,,,,356,35,0,0
39027,3.1332247,3.1300914,3.011029,3.0862265,3.0799599,3.0495989,2.9840498,2.8467085,2.890408,2.8404658,2.8435872,2.8841653,2.859194,2.859194,2.8435872,2.8748009,2.8779223,2.8422165,3.0225761,3.0443435,3.013247,2.9883699,2.9728217,2.969712,2.9914796,2.9479446,2.9355059,3.0070279,2.9976988,2.9819782,2.9850745,2.9974608,2.9695919,2.9603021,2.9664953,2.9293368,2.8550196,2.8674057,2.8705022,2.8890815,2.8983712,,,,,,,359,35,1,7
39029,2.32283,2.3216226,2.3349028,2.3445611,2.3421466,2.3629398,2.3459663,2.3471787,2.3690016,2.3774884,2.3677893,2.3702142,2.382338,2.4162848,2.4150724,2.4138601,2.4065857,2.412107,2.3084521,2.3218663,2.318208,2.3316221,2.3218663,2.3218663,2.3230858,2.3133299,2.3169885,2.3218663,2.3194273,2.3269477,2.3355162,2.3404126,2.3453088,2.3379643,2.3869269,2.4126325,2.4077361,2.4126325,2.4089601,2.4003918,2.3857028,,,,,,,385,35,0,5
39031,1.7453505,1.6809728,1.6881258,1.7668097,1.7882689,1.8288536,1.8360116,1.8718013,1.8718013,1.8539064,1.8574854,1.9004331,1.8932751,1.8395905,1.7680112,1.7501163,1.7393794,1.7309206,1.6915815,1.7094629,1.7201917,1.698734,1.6915815,1.7166154,1.7273443,1.7094629,1.7094629,1.7166154,1.7058866,1.7004251,1.6897081,1.7004251,1.6861358,1.6647019,1.6718465,1.7361484,1.7147144,1.7397207,1.7611545,1.7504376,1.7647269,,,,,,,406,35,0,3
39033,2.0359173,1.9933757,2.0024917,1.9933757,1.9781823,1.9724407,1.932809,1.9175661,1.9480519,1.9206146,1.902323,1.9175661,1.9206146,1.9267118,1.9145174,1.9450034,1.9267118,1.9217235,1.9462039,1.9523242,1.9676244,1.9584442,1.9645644,1.9951651,2.0227058,1.9094832,1.9186634,1.9064231,1.9400839,1.9585537,1.9124339,1.9155085,1.9185832,1.9093592,1.9185832,1.9524044,1.9370311,1.9493297,1.9585537,1.983151,2.0169721,,,,,,,419,35,1,6
39035,6.3940339,6.406261,6.3974695,6.4419317,6.4268751,6.4381337,6.35988,6.4051743,6.4779682,6.5144663,6.5684552,6.5366077,6.5840249,6.599494,6.6004038,6.6078854,6.5948429,6.6226501,6.3427143,6.3880353,6.4236231,6.4887147,6.5686097,6.5851359,6.6123085,6.6234612,6.6539793,6.8283691,6.8656802,6.8944101,6.9259214,7.0029721,7.0242171,7.0004311,7.0596929,7.1046224,7.06813,7.0809379,7.0965919,7.1005564,7.1067567,,,,,,,438,35,0,0
39037,1.8370769,1.8599451,1.8370769,1.8523223,1.8853542,1.8517576,1.8364959,1.8466704,1.8314086,1.8339523,1.8390396,1.8288651,1.8110597,1.8314086,1.8237778,1.8390396,1.8288651,1.8312122,1.8516157,1.8618175,1.8618175,1.8363131,1.8286618,1.8261113,1.8516157,1.8618175,1.8745697,1.8745697,1.8745697,1.882557,1.8621498,1.859599,1.8672516,1.8468446,1.8417428,1.8723534,1.8749044,1.8698026,1.8493954,1.859599,1.8723534,,,,,,,449,35,0,6
39039,2.3884971,2.4055333,2.412348,2.4396062,2.425977,2.3894618,2.3009632,2.3656354,2.3826542,2.3690391,2.3826542,2.3792505,2.3213861,2.2465026,2.2328875,2.205657,2.1988494,2.1793911,2.2543077,2.2713342,2.2781448,2.2713342,2.2645235,2.2815502,2.2849555,2.3121977,2.325819,2.3530614,2.3871143,2.3948419,2.3846076,2.3914304,2.3743732,2.3675501,2.4084878,2.425545,2.4289565,2.425545,2.4528365,2.4835398,2.4767168,,,,,,,470,35,0,0
39041,9.6840467,9.7924795,9.7411165,9.8459826,9.7810659,9.3958654,9.1941633,9.186512,9.375,9.4494209,9.4716778,9.5558367,9.5794849,9.5704432,9.5767031,9.5328846,9.4772425,9.2072601,9.2554159,9.3490143,9.4310827,9.3768225,9.3408756,9.3232412,9.5043344,9.5823326,9.574872,9.6752529,9.7173052,9.492918,9.5114155,9.5840816,9.6025791,9.5497303,9.6342878,9.7743368,9.7650881,9.7783003,9.8080273,9.7981186,10.85575,,,,,,,472,35,0,0
39043,3.6716447,3.7101526,3.6348112,3.718524,3.6950843,3.6851454,3.6248157,3.5896232,3.7019038,3.708607,3.7220137,3.7270412,3.7337444,3.7119586,3.7287171,3.7236896,3.7102828,3.7053225,3.6347129,3.6565683,3.7204533,3.6935544,3.7103662,3.700279,3.7355838,3.7137284,3.7187722,3.7708886,3.7877004,3.8068411,3.7832277,3.8641884,3.8827419,3.8726218,3.8743083,3.9265957,3.9265957,3.9265957,3.897922,3.9147887,3.9147887,,,,,,,555,35,0,0
39045,3.7416539,3.7285621,3.7442722,3.729435,3.7311804,3.6603892,3.623276,3.6163712,3.687145,3.7259843,3.7302999,3.7812226,3.7958951,3.8295557,3.8183355,3.7924428,3.8261034,3.7037985,3.632998,3.6500585,3.6816201,3.6961212,3.6867383,3.6773551,3.6756489,3.6620007,3.6841791,3.6807671,3.6884441,3.6443112,3.6156754,3.6569445,3.6628401,3.6274667,3.6443112,3.6855803,3.6973715,3.706636,3.7234805,3.726007,3.740325,,,,,,,567,35,0,3
39047,1.3397568,1.3902271,1.3718743,1.3994036,1.385639,1.3993393,1.3351073,1.2800514,1.3396953,1.3488714,1.3534594,1.3167554,1.3167554,1.3259313,1.2984034,1.3075794,1.3075794,1.3180175,1.3180175,1.3271704,1.3363233,1.3088646,1.2905588,1.2905588,1.2676766,1.2310649,1.221912,1.2676766,1.2676766,1.2440542,1.2897915,1.2852178,1.2897915,1.2943652,1.3263812,1.3949872,1.3218075,1.3263812,1.3355287,1.3538237,1.330955,,,,,,,577,35,1,6
39049,7.0840025,7.0612564,7.0200424,7.0513444,7.0569787,6.9258118,6.8588214,6.8820734,6.9539804,6.9786668,7.004684,7.0552855,7.1553612,7.1893682,7.1841445,7.1860905,7.1743112,7.0605249,6.7563825,6.8067522,6.846806,6.7984586,6.7824779,6.8007851,6.8108993,6.8304205,6.8471093,6.9132581,6.9526033,6.8646526,6.8633533,6.9287024,6.9408932,6.8949289,6.9196095,7.0107388,6.9716692,6.9734678,6.9771647,6.9953508,7.0003467,,,,,,,599,35,0,0
39051,3.4117205,3.3804491,3.3710675,3.3992119,3.4242291,3.3505316,3.2914777,3.2572885,3.3225586,3.3163424,3.2976937,3.3132343,3.3474233,3.3536396,3.3722882,3.3629639,3.3722882,3.3059134,3.3090174,3.2872884,3.299705,3.299705,3.2841845,3.3152258,3.3555796,3.2934968,3.2686636,3.2500389,3.2903926,3.2819431,3.2726371,3.3129632,3.3253715,3.3036573,3.3253715,3.3594937,3.3563917,3.3439837,3.3625958,3.3874121,3.3750038,,,,,,,610,35,0,6
39053,1.5808744,1.5894896,1.5636442,1.5464139,1.555029,1.5894153,1.5593454,1.5593454,1.610894,1.6151897,1.6237811,1.6194854,1.6409639,1.6280768,1.6237811,1.610894,1.5851196,1.5884664,1.540985,1.5150861,1.5323521,1.5021367,1.4891872,1.4676048,1.4935037,1.4762378,1.4978201,1.5194026,1.5366685,1.5495152,1.5711565,1.5711565,1.5538435,1.5495152,1.5365305,1.5668283,1.5538435,1.5365305,1.5062327,1.510561,1.5019045,,,,,,,616,35,1,2
39055,6.9240661,6.981359,6.9855509,6.9981275,6.9254632,6.8592811,6.7132206,6.7396507,6.8843203,6.7925105,6.7925105,6.7786002,6.8745828,6.8467617,6.83146,6.7939014,6.7772088,6.7854667,6.4914713,6.4997921,6.483151,6.4304533,6.4415479,6.4623494,6.4568019,6.4027181,6.4360003,6.4928579,6.5441685,6.5400114,6.5787835,6.6701746,6.6937146,6.6632509,6.6563272,6.7587962,6.7352562,6.775413,6.8321862,6.8432641,6.8474183,,,,,,,629,35,0,3
39057,5.7339272,5.7507691,5.7668457,5.8012953,5.7844534,5.7521148,5.5803418,5.7034712,5.711072,5.7224727,5.8220401,5.8425617,5.8615632,5.8440819,5.8509221,5.8159595,5.8326812,5.7055283,5.6464977,5.6813107,5.6994739,5.6805539,5.6911492,5.6941762,5.7009878,5.6684451,5.6744995,5.688879,5.7168803,5.6826453,5.6653886,5.6931491,5.6736417,5.6496329,5.6601367,5.7314138,5.6811447,5.6856465,5.7074046,5.6931491,5.6878972,,,,,,,684,35,1,6
39059,1.6787436,1.7082528,1.7016951,1.7180891,1.7148104,1.7082528,1.6820223,1.672186,1.7180891,1.7082528,1.7312043,1.7246467,1.7246467,1.7180891,1.7115315,1.6918588,1.6984164,1.6891781,1.5675836,1.5577246,1.5478655,1.5281475,1.5150021,1.5347202,1.5215749,1.5314338,1.5248611,1.5577246,1.5642972,1.5784281,1.5652746,1.5850049,1.5882933,1.5652746,1.5784281,1.6146004,1.5784281,1.5915817,1.611312,1.6146004,1.6146004,,,,,,,698,35,0,3
39061,6.6882205,6.6877375,6.6996522,6.7267022,6.7041607,6.6287107,6.5570827,6.5364118,6.6480999,6.6487408,6.6969738,6.7593079,6.8051367,6.7993679,6.7937593,6.7935991,6.7328677,6.6788664,6.4559126,6.5016222,6.5788169,6.5559621,6.5671496,6.5885663,6.6093431,6.5783377,6.5927215,6.6422668,6.6625648,6.6374764,6.7019367,6.7149878,6.7164202,6.6672397,6.7005043,6.7878833,6.744751,6.7724447,6.7953639,6.7955232,6.9803085,,,,,,,711,35,0,0
39063,5.5873656,5.5429263,5.5480542,5.5600185,5.5514727,5.5000854,5.3808146,5.6261716,5.6500254,5.6517296,5.6721759,5.6858068,5.6823993,5.6823993,5.5716476,5.5358663,5.5239391,5.4702888,5.2903228,5.3056026,5.3225808,5.3293719,5.3565364,5.3497453,5.3803058,5.3684211,5.5229201,5.5280137,5.4770799,5.4444613,5.4834714,5.5394425,5.5258741,5.4919519,5.5004325,5.8023372,5.8549161,5.8481317,5.831171,7.026917,7.0387897,,,,,,,717,35,0,0
39065,1.5450076,1.5202215,1.5450076,1.5491387,1.5326146,1.5348972,1.510074,1.5266228,1.5224856,1.5348972,1.5431715,1.5845435,1.6217781,1.5969551,1.6259154,1.5638576,1.5555831,1.5488466,1.3459229,1.3831946,1.3873359,1.3417816,1.3417816,1.3293577,1.3500642,1.333499,1.3376403,1.333499,1.3542055,1.3472439,1.3184917,1.3143843,1.3349216,1.3431364,1.3595662,1.4088557,1.3842109,1.3965334,1.3965334,1.4170705,1.4047482,,,,,,,725,35,0,6
39067,1.3497943,1.3909465,1.4238683,1.4074074,1.4074074,1.423252,1.3736036,1.423252,1.4149772,1.4315267,1.4315267,1.423252,1.4729003,1.4811751,1.4977244,1.6052958,1.6383947,1.6647245,1.6231064,1.6147828,1.6231064,1.6397536,1.6564009,1.5898119,1.6397536,1.6064591,1.6064591,1.6397536,1.63143,1.5941908,1.5774977,1.610884,1.7778149,1.7611217,1.7611217,1.7444286,1.7444286,1.7694683,1.7193891,1.6943494,1.6442701,,,,,,,735,35,0,2
39069,2.6857827,2.2461171,2.2365592,2.2461171,2.2700119,2.2753401,2.27055,2.2370186,2.2609696,2.2226479,2.2418089,2.2513893,2.2753401,2.2561793,2.1986971,2.2130675,2.1939068,2.1574092,2.1381896,2.1526043,2.1526043,2.1429944,2.1526043,2.1429944,2.1526043,2.1381896,2.1333847,2.1477993,2.171824,2.2000771,2.2434046,2.281918,2.3108029,2.2867322,2.3108029,2.3685732,2.3396881,2.3300598,2.3348739,2.3348739,2.3252456,,,,,,,755,35,0,0
39071,1.6199167,1.6260412,1.6199167,1.6321656,1.6137923,1.6149831,1.5996315,1.6119128,1.6303346,1.633405,1.6426159,1.6303346,1.6548971,1.6548971,1.6548971,1.6548971,1.6272644,1.5959399,1.8497003,1.8741592,1.8741592,1.8344136,1.7854959,1.7702091,1.7732664,1.751865,1.7763238,1.7763238,1.7793812,1.7744443,1.7470045,1.7470045,1.7500534,1.7500534,1.7683465,1.8018842,1.7988353,1.7866398,1.7835909,1.7866398,1.7805421,,,,,,,763,35,1,1
39073,2.8271112,2.9086626,2.7999275,2.8089888,2.7364988,2.7158933,2.6842604,2.6932983,2.738488,2.724931,2.7746396,2.7791586,2.7746396,2.7881966,2.8017533,2.8288672,2.8514619,2.8800073,2.9659102,2.9975586,3.0427706,3.0156434,3.160322,3.2010128,3.1829278,3.1693642,3.1377158,3.2190976,3.1964915,3.2199793,3.256108,3.2696564,3.2606242,3.3238494,3.4277198,3.4593325,3.4503002,3.4457843,3.4548163,3.5406222,3.5180418,,,,,,,771,35,0,0
39075,3.3301649,3.4625568,3.4353995,3.4829249,3.4863195,3.4777343,3.4239204,3.3734696,3.6055429,3.6358132,3.6896274,3.7232611,3.7198977,3.713171,3.8544328,3.8981569,3.88134,3.8981411,3.31075,3.3207622,3.3441243,3.3240998,3.3307745,3.3507993,3.400861,3.4275606,3.4642725,3.5109968,3.5844207,3.5602026,3.580055,3.5734375,3.5932899,3.5734375,3.6098335,3.7024782,3.7388744,3.7587268,3.7620356,3.7719617,3.8149753,,,,,,,775,35,0,0
39077,2.2368422,2.3956442,2.409256,2.375227,2.3774955,2.3879583,2.3562698,2.4377546,2.4422815,2.444545,2.4581258,2.4739702,2.4671798,2.4173834,2.3472159,2.3291082,2.3177907,2.3262663,2.1790342,2.174504,2.1790342,2.1495876,2.1110809,2.1088159,2.1201413,2.1246715,2.1110809,2.1359971,2.1314669,2.1264575,2.1106391,2.1490555,2.1580946,2.1400163,2.1490555,2.2032902,2.1806924,2.1558347,2.1535749,2.1490555,2.1535749,,,,,,,802,35,1,4
39079,1.370139,1.3459601,1.3459601,1.3580495,1.4749143,1.5056207,1.5218538,1.5177956,1.5583783,1.5583783,1.5624366,1.5867863,1.5989611,1.611136,1.6030194,1.6030194,1.5340286,1.5921367,1.5799521,1.6002599,1.409366,1.4174892,1.4337354,1.4540433,1.4499817,1.4215508,1.466228,1.4743512,1.4784127,1.4700537,1.4781309,1.4942853,1.4740924,1.4740924,1.4821695,1.4942853,1.5387101,1.5427487,1.5710189,1.5750575,1.425629,,,,,,,832,35,1,4
39081,1.4773146,1.4607157,1.457027,1.4680929,1.479159,1.5150111,1.5038849,1.5168654,1.5317003,1.5428264,1.5483894,1.5558069,1.5966028,1.5558069,1.6151464,1.6170008,1.6244181,1.621248,1.6604718,1.6642075,1.6604718,1.6530006,1.6455294,1.6436616,1.6604718,1.6473973,1.6623396,1.6492651,1.6455294,1.6573133,1.6817132,1.7061131,1.6910979,1.687344,1.6798364,1.7098669,1.6892209,1.6929747,1.7098669,1.6986054,1.7023593,,,,,,,838,35,0,3
39083,3.3298492,3.3597133,3.3447812,3.342648,3.3682458,3.2784452,3.2996376,3.3017569,3.3589759,3.3907645,3.4119568,3.4416258,3.3865259,3.3695722,3.3674529,3.3780491,3.3716915,3.3487883,3.3719704,3.3909378,3.4014752,3.3761854,3.3403583,3.3593256,3.369863,3.365648,3.3867228,3.4056902,3.4478397,3.4088051,3.4549267,3.4528301,3.4926624,3.4737945,3.490566,3.5324948,3.5324948,3.5450733,3.5597484,3.5702307,3.6016772,,,,,,,913,35,0,0
39085,4.7353759,4.7622972,4.7694397,4.821084,4.8013053,4.7749553,4.7273641,4.7328343,4.7404928,4.7235351,4.7738609,4.8192639,4.8575554,4.845521,4.8323927,4.7886305,4.7935538,4.7472601,4.676918,4.7319918,4.7570753,4.7265391,4.7249031,4.7243581,4.741262,4.743443,4.7576203,4.7788863,4.8415942,4.8291326,4.8166151,4.8340311,4.8454599,4.8296771,4.8694072,4.9260092,4.9118586,4.8895445,4.8868232,4.8987966,4.8966198,,,,,,,935,35,0,0
39087,1.5336906,1.5020463,1.5484579,1.5463482,1.5674444,1.5819497,1.5331764,1.4844031,1.5480205,1.550141,1.5607439,2.2181225,2.2160017,2.2456899,2.2372077,2.205399,2.2075195,2.2017801,2.5659044,2.5808101,2.5935862,2.6617265,2.670244,2.7085729,2.7064435,2.7405136,2.7192197,2.7213492,2.7213492,2.7443593,2.740078,2.7443593,2.7208118,2.7379372,2.7036862,2.7422185,2.7422185,2.7015455,2.6052146,2.5859485,2.780751,,,,,,,959,35,0,6
39089,3.8951185,3.8981843,3.8928192,3.9495366,3.9441714,3.871897,3.8491566,3.8711388,3.887815,3.9022171,3.9158614,3.9431496,3.9295053,3.9628577,3.9742277,3.9734697,3.9499717,3.8709388,3.879941,3.9001958,3.9287026,3.9024463,3.8971951,3.8829417,3.8904433,3.8829417,3.8896933,3.8986955,3.9249518,3.8848493,3.90414,3.9382699,3.9531088,3.936044,3.9597864,4.0102391,3.9983678,4.0050454,4.0094972,4.0287876,4.0124645,,,,,,,982,35,0,3
39091,3.0163422,2.9062355,2.9583912,2.9786742,2.9062355,2.9263079,2.9551954,2.9811943,2.9754167,2.9956379,2.9927492,2.9956379,2.9898605,2.9898605,2.9523067,2.9523067,2.9754167,2.9035604,2.9726927,3.0101395,3.0936744,3.0936744,3.0533471,3.0389445,3.0389445,3.01302,3.01302,3.0187809,2.9698122,2.9678531,2.9649827,2.9908152,2.9305396,2.8960965,2.8989668,2.9362803,2.9592423,2.9649827,2.956372,2.9649827,2.9908152,,,,,,,994,35,1,1
39093,5.5817971,5.6520562,5.6647534,5.6639071,5.6338563,5.5629344,5.4759283,5.4519701,5.4986258,5.5133367,5.5372949,5.5389762,5.5726018,5.5910959,5.5801678,5.5662971,5.5171194,5.4793434,5.3598366,5.3974438,5.3314223,5.2695799,5.2850404,5.2921438,5.3769689,5.3840723,5.3890862,5.4321256,5.4396472,5.4125347,5.4295397,5.4983888,5.5095868,5.5178819,5.6095428,5.6381607,5.6178379,5.6356721,5.6518474,5.6547508,5.6916637,,,,,,,997,35,0,3
39095,4.3118987,4.2737508,4.27315,4.2749524,4.2653403,4.2533412,4.2024946,4.2145295,4.3135142,4.2996745,4.3261509,4.3276548,4.3366809,4.3417959,4.3457069,4.3499188,4.3327699,4.3231769,4.217329,4.2538176,4.2749271,4.2501988,4.2649755,4.3020673,4.3213673,4.310813,4.316844,4.400075,4.4124389,4.4175663,4.4299421,4.4619384,4.4703898,4.4396014,4.3716855,4.4408088,4.4172645,4.4136424,4.4326587,4.4229999,4.4299421,,,,,,,1008,35,0,0
39097,2.2470286,2.1226757,2.1429191,2.1487029,2.1400273,2.1412785,2.129797,2.1240563,2.1843336,2.1843336,2.2302592,2.2560923,2.2876661,2.2876661,2.2704442,2.2589626,2.244611,2.2075181,2.113399,2.1447721,2.1276596,2.1105471,2.113399,2.1191032,2.1419201,2.1191032,2.1191032,2.1305118,2.1419201,2.1451302,2.1451302,2.1991136,2.2246847,2.2047961,2.2076373,2.2388909,2.2360497,2.2190022,2.2218435,2.2360497,2.2587795,,,,,,,1024,35,0,0
39099,3.523088,3.4976213,3.5090001,3.5225463,3.5084581,3.5090005,3.4514582,3.4449439,3.4840293,3.4840293,3.5117147,3.5421145,3.5383146,3.500315,3.4883721,3.4748008,3.4710009,3.4706674,3.4989948,3.5474787,3.5741718,3.5796194,3.5654557,3.5752614,3.5785298,3.5719929,3.5839775,3.5943279,3.5905147,3.614656,3.636025,3.6513667,3.6645169,3.6464355,3.6678045,3.7269804,3.714926,3.7258844,3.7204053,3.736295,3.7751977,,,,,,,1029,35,0,0
39101,1.5753968,1.5637988,1.5522007,1.5676647,1.5541338,1.5709443,1.5728813,1.6077482,1.6,1.6096852,1.5941888,1.6271186,1.6213075,1.6387409,1.6116223,1.6019371,1.5690073,1.5673494,1.5789882,1.5731689,1.5692892,1.5712291,1.5828677,1.5557108,1.5460118,1.5285537,1.5091558,1.5188547,1.516915,1.5371759,1.5332893,1.5410626,1.5702126,1.5740993,1.589646,1.6304559,1.6557193,1.6693226,1.6848692,1.7256792,1.7373391,,,,,,,1043,35,0,3
39103,5.4061441,5.4371758,5.4275708,5.499239,5.47929,5.4062562,5.3791699,5.3982034,5.4677491,5.450912,5.4487157,5.4743376,5.4604287,5.4172373,5.3989358,5.3755097,5.4355388,5.3398976,5.2229919,5.2549415,5.2672853,5.2571197,5.2796292,5.3580503,5.3878217,5.4342933,5.4604335,5.4713254,5.5076313,5.4590411,5.4762917,5.5136676,5.5668564,5.5330739,5.5618248,5.6437645,5.6049509,5.6301079,5.6322641,5.609982,5.6466393,,,,,,,1086,35,0,0
39105,1.3107892,1.3383268,1.3383268,1.3548493,1.3713719,1.4006838,1.3841403,1.3069372,1.3510532,1.3786258,1.3731112,1.3620822,1.3731112,1.4006838,1.3786258,1.3731112,1.3565677,1.3428382,1.3041556,1.3152078,1.3096817,1.2488948,1.2544209,1.2599469,1.2599469,1.2488948,1.2599469,1.265473,1.265473,1.3060538,1.2948431,1.2836323,1.2948431,1.2836323,1.3004484,1.3060538,1.3060538,1.3340807,1.2892376,1.2836323,1.2780269,,,,,,,1088,35,1,4
39107,2.5855513,2.6153083,2.6186147,2.602083,2.592164,2.5821133,2.5788155,2.5062656,2.5623269,2.6018994,2.6051972,2.608495,2.6414721,2.6381743,2.6414721,2.6348767,2.5755177,2.5624979,2.4603932,2.4603932,2.4702744,2.4570997,2.4505122,2.4340436,2.4636869,2.4603932,2.4472184,2.4373374,2.4241626,2.4014173,2.3850141,2.3456466,2.3489273,2.3489273,2.3784528,2.4178205,2.3882947,2.3817334,2.3686111,2.3882947,2.3850141,,,,,,,1095,35,1,1
39109,3.3794508,3.4981816,3.3994477,3.5481734,3.5219276,3.5020373,3.5032797,3.5678792,3.5914829,3.5765753,3.592725,3.5989366,3.6076326,3.6237826,3.584029,3.5765753,3.5691214,3.5368941,3.4862611,3.4912009,3.4837914,3.4874961,3.4874961,3.5060203,3.5282495,3.5381291,3.5467737,3.5813522,3.586292,3.5475767,3.5831137,3.5953679,3.5904663,3.5635071,3.5929172,3.6480608,3.6505115,3.6407082,3.6468353,3.6578641,3.6860487,,,,,,,1101,35,0,0
39111,0.94348019,0.94348019,0.93457943,0.94348019,0.90787715,0.87916028,0.90607339,0.89710236,0.87916028,0.91504443,0.95989954,0.95989954,0.762537,0.762537,0.75356597,0.72665292,0.70871085,0.71668333,0.91626596,0.89812213,0.84369045,0.84369045,0.82554656,0.81647462,0.79833078,0.762043,0.74389911,0.72575521,0.71668333,0.71962106,0.71962106,0.71962106,0.71051192,0.68318456,0.66496629,0.67407542,0.64674807,0.63763893,0.63763893,0.62852979,0.61942065,,,,,,,1130,35,1,7
39113,7.8539457,7.63936,7.6175623,7.597702,7.5313401,7.5100279,7.4676909,7.4633365,7.4829321,7.4785776,7.4693847,7.4771261,7.5018024,7.499383,7.4858356,7.4640622,7.458498,7.5013175,7.2537794,7.289073,7.4483771,7.4300051,7.4500694,7.4672327,7.5641689,7.5513568,7.5987372,7.6760926,7.6860042,7.694313,7.7090387,7.8492956,7.8533993,7.8287759,7.8575034,7.9161649,7.8756084,7.8744016,7.8299832,7.8082566,7.8205681,,,,,,,1135,35,0,0
